# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
LYLY1_2A021587	LYLY1_2A021587	LYLY1_2A021587T1	protein_coding	0	0	0	55	0	0	0	7	0	48	0	0	0	0	0	0	0	0	0	0
LYLY1_2A021588	LYLY1_2A021588	LYLY1_2A021588T1	protein_coding	0	0	1	52	1	0	0	1	0	33	1	0	0	0	0	0	0	0	0	17
LYLY1_2A021593	LYLY1_2A021593	LYLY1_2A021593T1	protein_coding	0	4	2	51	8	0	0	24	0	14	2	0	0	0	0	0	0	0	4	5
LYLY1_2A021594	LYLY1_2A021594	LYLY1_2A021594T1	protein_coding	0	0	1	15	0	0	0	8	0	4	1	0	0	0	0	0	0	0	0	3
LYLY1_2A021595	LYLY1_2A021595	LYLY1_2A021595T1	protein_coding	0	1	2	26	5	0	0	13	0	0	2	0	0	0	0	0	0	0	1	8
LYLY1_2A021596	LYLY1_2A021596	LYLY1_2A021596T1	protein_coding	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
LYLY1_2A021597	LYLY1_2A021597	LYLY1_2A021597T1	protein_coding	0	0	4	13	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	13
LYLY1_2A021602	LYLY1_2A021602	LYLY1_2A021602T3	protein_coding	0	1	0	162	14	0	0	18	0	121	0	0	0	0	0	0	0	0	1	9
LYLY1_2A021603	LYLY1_2A021603	LYLY1_2A021603T1	protein_coding	0	1	0	11	2	0	0	5	0	2	0	0	0	0	0	0	0	0	1	2
LYLY1_2A021604	LYLY1_2A021604	LYLY1_2A021604T1	protein_coding	0	2	2	234	0	0	0	9	0	210	2	0	0	0	0	0	0	0	2	15
LYLY1_2A021605	LYLY1_2A021605	LYLY1_2A021605T1	protein_coding	0	0	4	27	0	0	0	12	0	8	4	0	0	0	0	0	0	0	0	7
LYLY1_2A021607	LYLY1_2A021607	LYLY1_2A021607T1	protein_coding	0	2	1	57	4	0	0	9	0	39	1	0	0	0	0	0	0	0	2	5
LYLY1_2A021608	LYLY1_2A021608	LYLY1_2A021608T1	protein_coding	0	1	2	127	0	0	0	5	0	114	2	0	0	1	0	0	0	0	0	9
LYLY1_2A021610	LYLY1_2A021610	LYLY1_2A021610T2	protein_coding	0	1	0	8	0	0	2	0	0	6	0	0	0	0	0	0	0	0	1	0
LYLY1_2A021614	LYLY1_2A021614	LYLY1_2A021614T2	protein_coding	0	0	1	18	1	0	0	6	0	10	1	0	0	0	0	0	0	0	0	1
LYLY1_2A021615	LYLY1_2A021615	LYLY1_2A021615T1	protein_coding	0	3	0	92	0	0	0	6	0	82	0	0	0	1	0	0	0	0	3	4
LYLY1_2A021617	LYLY1_2A021617	LYLY1_2A021617T1	protein_coding	0	1	0	14	1	0	0	3	0	9	0	0	0	1	0	0	0	0	0	2
LYLY1_2A021620	LYLY1_2A021620	LYLY1_2A021620T2	protein_coding	0	0	0	74	7	0	0	4	0	51	0	0	0	0	0	0	0	0	0	12
LYLY1_2A021621	LYLY1_2A021621	LYLY1_2A021621T1	protein_coding	0	0	1	4	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1
LYLY1_2A021622	LYLY1_2A021622	LYLY1_2A021622T1	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
LYLY1_2A021623	LYLY1_2A021623	LYLY1_2A021623T1	protein_coding	0	1	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	7
LYLY1_2A021624	LYLY1_2A021624	LYLY1_2A021624T1	protein_coding	0	1	1	37	0	0	0	1	0	35	1	0	0	0	0	0	0	0	1	1
LYLY1_2A021625	LYLY1_2A021625	LYLY1_2A021625T1	protein_coding	0	4	1	99	0	0	0	3	0	94	1	0	0	0	0	0	0	0	4	2
LYLY1_2A021626	LYLY1_2A021626	LYLY1_2A021626T1	protein_coding	0	1	1	35	1	0	0	13	0	5	1	0	0	0	0	0	0	0	1	16
LYLY1_2A021627	LYLY1_2A021627	LYLY1_2A021627T1	protein_coding	0	0	0	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
LYLY1_2A021628	LYLY1_2A021628	LYLY1_2A021628T1	protein_coding	0	0	0	120	10	0	0	15	0	92	0	0	0	0	0	0	0	0	0	3
LYLY1_2A021630	LYLY1_2A021630	LYLY1_2A021630T2	protein_coding	0	2	1	89	0	0	0	5	0	75	1	0	0	0	0	0	0	0	2	9
LYLY1_2A021633	LYLY1_2A021633	LYLY1_2A021633T1	protein_coding	0	1	1	39	4	0	0	6	0	17	1	0	0	1	0	0	0	0	0	13
LYLY1_2A021635	LYLY1_2A021635	LYLY1_2A021635T2	protein_coding	0	0	2	49	0	0	0	3	0	41	2	0	0	0	0	0	0	0	0	5
LYLY1_2A021636	LYLY1_2A021636	LYLY1_2A021636T1	protein_coding	0	1	1	8	0	0	0	6	0	0	1	0	0	0	0	0	0	0	1	2
LYLY1_2A021639	LYLY1_2A021639	LYLY1_2A021639T1	protein_coding	0	0	0	38	0	0	0	6	0	29	0	0	0	0	0	0	0	0	0	3
LYLY1_2A021640	LYLY1_2A021640	LYLY1_2A021640T1	protein_coding	0	0	1	5	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1
LYLY1_2A021641	LYLY1_2A021641	LYLY1_2A021641T1	protein_coding	0	0	0	37	0	0	0	2	0	31	0	0	0	0	0	0	0	0	0	4
LYLY1_2A021642	LYLY1_2A021642	LYLY1_2A021642T1	protein_coding	0	1	0	22	0	0	1	11	0	0	0	0	0	0	0	0	0	0	1	10
LYLY1_2A021643	LYLY1_2A021643	LYLY1_2A021643T1	protein_coding	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3
LYLY1_2A021645	LYLY1_2A021645	LYLY1_2A021645T2	protein_coding	0	1	1	10	0	0	0	2	0	5	1	0	0	1	0	0	0	0	0	4
LYLY1_2A021647	LYLY1_2A021647	LYLY1_2A021647T2	protein_coding	0	1	0	11	0	0	0	2	0	7	0	0	0	0	0	0	0	0	1	2
LYLY1_2A021648	LYLY1_2A021648	LYLY1_2A021648T1	protein_coding	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
LYLY1_2A021649	LYLY1_2A021649	LYLY1_2A021649T1	protein_coding	0	0	1	24	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	8
LYLY1_2A021651	LYLY1_2A021651	LYLY1_2A021651T1	protein_coding	0	1	1	6	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	2
LYLY1_2A021652	LYLY1_2A021652	LYLY1_2A021652T1	protein_coding	0	1	1	10	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	7
LYLY1_2A021654	LYLY1_2A021654	LYLY1_2A021654T1	protein_coding	0	1	0	13	4	0	0	3	0	0	0	0	0	0	0	0	0	0	1	6
LYLY1_2A021655	LYLY1_2A021655	LYLY1_2A021655T1	protein_coding	0	0	4	13	1	0	1	5	0	3	4	0	0	0	0	0	0	0	0	3
LYLY1_2A021656	LYLY1_2A021656	LYLY1_2A021656T1	protein_coding	0	0	1	5	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1
LYLY1_2A021659	LYLY1_2A021659	LYLY1_2A021659T2	protein_coding	0	1	1	34	0	0	0	8	0	17	1	0	0	0	0	0	0	0	1	9
LYLY1_2A021660	LYLY1_2A021660	LYLY1_2A021660T1	protein_coding	0	0	0	18	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	2
LYLY1_2A021661	LYLY1_2A021661	LYLY1_2A021661T1	protein_coding	0	0	0	54	0	0	0	3	0	49	0	0	0	0	0	0	0	0	0	2
LYLY1_2A021662	LYLY1_2A021662	LYLY1_2A021662T1	protein_coding	0	4	1	47	1	1	1	7	0	28	1	0	0	0	0	0	0	0	3	10
LYLY1_2A021664	LYLY1_2A021664	LYLY1_2A021664T1	protein_coding	0	0	0	83	2	0	1	4	0	75	0	0	0	0	0	0	0	0	0	1
LYLY1_2A021665	LYLY1_2A021665	LYLY1_2A021665T1	protein_coding	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
LYLY1_2A021666	LYLY1_2A021666	LYLY1_2A021666T1	protein_coding	0	0	0	45	0	0	0	22	0	12	0	0	0	0	0	0	0	0	0	11
LYLY1_2A021667	LYLY1_2A021667	LYLY1_2A021667T1	protein_coding	0	6	2	63	0	0	0	10	0	47	2	0	0	0	0	0	0	0	6	6
LYLY1_2A021669	LYLY1_2A021669	LYLY1_2A021669T2	protein_coding	0	0	0	39	0	0	1	8	0	23	0	0	0	0	0	0	0	0	0	7
LYLY1_2A021670	LYLY1_2A021670	LYLY1_2A021670T1	protein_coding	0	1	1	11	0	0	0	3	0	4	1	0	0	0	0	0	0	0	1	4
LYLY1_2A021671	LYLY1_2A021671	LYLY1_2A021671T1	protein_coding	0	2	0	28	2	0	0	7	0	5	0	0	0	1	0	0	0	0	2	14
LYLY1_2A021673	LYLY1_2A021673	LYLY1_2A021673T1	protein_coding	0	0	2	7	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	5
LYLY1_2A021675	LYLY1_2A021675	LYLY1_2A021675T1	protein_coding	0	0	0	14	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10
LYLY1_2A021676	LYLY1_2A021676	LYLY1_2A021676T1	protein_coding	0	2	1	26	1	0	0	9	0	11	1	0	0	0	0	0	0	0	2	5
LYLY1_2A021677	LYLY1_2A021677	LYLY1_2A021677T1	protein_coding	0	0	1	24	1	0	0	3	0	14	1	0	0	0	0	0	0	0	0	6
LYLY1_2A021678	LYLY1_2A021678	LYLY1_2A021678T1	protein_coding	0	0	2	6	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0
LYLY1_2A021679	LYLY1_2A021679	LYLY1_2A021679T1	protein_coding	0	0	2	71	0	0	0	8	0	57	2	0	0	0	0	0	0	0	0	6
LYLY1_2A021683	LYLY1_2A021683	LYLY1_2A021683T1	protein_coding	0	1	3	33	0	0	1	7	0	18	3	0	0	0	0	0	0	0	1	7
LYLY1_2A021687	LYLY1_2A021687	LYLY1_2A021687T3	protein_coding	0	1	4	69	15	1	1	14	0	27	4	0	0	1	0	0	0	0	0	12
LYLY1_2A021692	LYLY1_2A021692	LYLY1_2A021692T1	protein_coding	0	0	0	56	3	0	0	7	0	46	0	0	0	0	0	0	0	0	0	0
LYLY1_2A021693	LYLY1_2A021693	LYLY1_2A021693T1	protein_coding	0	0	3	55	0	0	0	11	0	36	3	0	0	0	0	0	0	0	0	8
LYLY1_2A021695	LYLY1_2A021695	LYLY1_2A021695T2	protein_coding	0	1	1	25	0	0	0	6	0	12	1	0	0	0	0	0	0	0	1	7
LYLY1_2A021697	LYLY1_2A021697	LYLY1_2A021697T2	protein_coding	0	2	0	14	0	0	0	4	0	7	0	0	0	1	0	0	0	0	1	4
LYLY1_2A021698	LYLY1_2A021698	LYLY1_2A021698T1	protein_coding	0	0	0	16	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	5
LYLY1_2A021699	LYLY1_2A021699	LYLY1_2A021699T1	protein_coding	0	0	0	37	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	19
LYLY1_2A021702	LYLY1_2A021702	LYLY1_2A021702T3	protein_coding	0	0	1	40	0	0	0	7	0	32	1	0	0	0	0	0	0	0	0	1
LYLY1_2A021703	LYLY1_2A021703	LYLY1_2A021703T1	protein_coding	0	0	0	12	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	5
LYLY1_2A021706	LYLY1_2A021706	LYLY1_2A021706T2	protein_coding	0	4	1	108	0	0	0	6	0	99	1	0	0	0	0	0	0	0	4	3
LYLY1_2A021707	LYLY1_2A021707	LYLY1_2A021707T1	protein_coding	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5
LYLY1_2A021708	LYLY1_2A021708	LYLY1_2A021708T1	protein_coding	0	0	0	93	0	0	0	5	0	78	0	0	0	0	0	0	0	0	0	10
LYLY1_2A021711	LYLY1_2A021711	LYLY1_2A021711T3	protein_coding	0	0	0	11	1	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0
LYLY1_2A021713	LYLY1_2A021713	LYLY1_2A021713T2	protein_coding	0	0	0	27	1	0	0	2	0	20	0	0	0	0	0	0	0	0	0	4
LYLY1_2A021714	LYLY1_2A021714	LYLY1_2A021714T1	protein_coding	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6
LYLY1_2A021715	LYLY1_2A021715	LYLY1_2A021715T1	protein_coding	0	2	2	25	0	0	0	3	0	20	2	0	0	0	0	0	0	0	2	2
LYLY1_2A021716	LYLY1_2A021716	LYLY1_2A021716T1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
LYLY1_2A021717	LYLY1_2A021717	LYLY1_2A021717T1	protein_coding	0	3	3	143	0	0	0	8	0	132	3	0	0	1	0	0	0	0	2	4
LYLY1_2A021718	LYLY1_2A021718	LYLY1_2A021718T1	protein_coding	0	0	0	16	0	0	1	5	0	5	0	0	0	0	0	0	0	0	0	5
LYLY1_2A021719	LYLY1_2A021719	LYLY1_2A021719T1	protein_coding	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5
LYLY1_2A021724	LYLY1_2A021724	LYLY1_2A021724T1	protein_coding	0	2	1	47	14	0	0	11	0	14	1	0	0	1	0	0	0	0	1	9
LYLY1_2A021725	LYLY1_2A021725	LYLY1_2A021725T1	protein_coding	0	1	0	40	2	0	0	5	0	32	0	0	0	0	0	0	0	0	1	1
LYLY1_2A021726	LYLY1_2A021726	LYLY1_2A021726T1	protein_coding	0	1	0	61	0	0	0	7	0	51	0	0	0	1	0	0	0	0	0	4
LYLY1_2A021727	LYLY1_2A021727	LYLY1_2A021727T1	protein_coding	0	3	2	44	1	0	0	2	0	38	2	0	0	1	0	0	0	0	2	4
LYLY1_2A021728	LYLY1_2A021728	LYLY1_2A021728T1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LYLY1_2A021731	LYLY1_2A021731	LYLY1_2A021731T3	protein_coding	0	4	9	41	0	0	0	9	0	27	9	0	0	0	0	0	0	0	4	5
LYLY1_2A021732	LYLY1_2A021732	LYLY1_2A021732T1	protein_coding	0	0	0	365	0	0	0	4	0	359	0	0	0	0	0	0	0	0	0	2
LYLY1_2A021735	LYLY1_2A021735	LYLY1_2A021735T3	protein_coding	0	2	3	27	1	0	0	3	0	20	3	0	0	1	0	0	0	0	1	4
LYLY1_2A021736	LYLY1_2A021736	LYLY1_2A021736T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LYLY1_2A021738	LYLY1_2A021738	LYLY1_2A021738T1	protein_coding	0	9	0	106	2	0	0	16	0	69	0	0	0	4	0	0	0	0	6	22
LYLY1_2A021742	LYLY1_2A021742	LYLY1_2A021742T2	protein_coding	0	0	0	27	0	0	0	4	0	23	0	0	0	0	0	0	0	0	0	0
LYLY1_2A021743	LYLY1_2A021743	LYLY1_2A021743T1	protein_coding	0	3	1	59	0	0	0	8	0	48	1	0	0	1	0	0	0	0	3	3
LYLY1_2A021744	LYLY1_2A021744	LYLY1_2A021744T1	protein_coding	0	0	1	51	3	0	2	9	0	27	1	0	0	0	0	0	0	0	0	10
LYLY1_2A021745	LYLY1_2A021745	LYLY1_2A021745T1	protein_coding	0	0	2	12	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	5
LYLY1_2A021746	LYLY1_2A021746	LYLY1_2A021746T1	protein_coding	0	2	0	34	0	0	0	12	0	13	0	0	0	1	0	0	0	0	2	9
LYLY1_2A021751	LYLY1_2A021751	LYLY1_2A021751T2	protein_coding	0	3	0	10	1	0	0	2	0	5	0	0	0	0	0	0	0	0	3	2
LYLY1_2A021752	LYLY1_2A021752	LYLY1_2A021752T1	protein_coding	0	1	0	102	11	0	0	9	0	79	0	0	0	0	0	0	0	0	1	3
LYLY1_2A021756	LYLY1_2A021756	LYLY1_2A021756T2	protein_coding	0	0	0	10	1	0	0	4	0	4	0	0	0	0	0	0	0	0	0	1
LYLY1_2A021758	LYLY1_2A021758	LYLY1_2A021758T1	protein_coding	0	6	0	58	3	0	0	3	0	46	0	0	0	0	0	0	0	0	6	6
LYLY1_2A021761	LYLY1_2A021761	LYLY1_2A021761T1	protein_coding	0	0	0	26	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	4
LYLY1_2A021763	LYLY1_2A021763	LYLY1_2A021763T1	protein_coding	0	3	6	33	0	0	0	3	0	25	6	0	0	0	0	0	0	0	3	5
LYLY1_2A021764	LYLY1_2A021764	LYLY1_2A021764T1	protein_coding	0	0	1	5	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	2
LYLY1_2A021765	LYLY1_2A021765	LYLY1_2A021765T1	protein_coding	0	0	1	34	0	0	0	3	0	25	1	0	0	0	0	0	0	0	0	6
LYLY1_2A021767	LYLY1_2A021767	LYLY1_2A021767T1	protein_coding	0	0	0	9	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	1
LYLY1_2A021768	LYLY1_2A021768	LYLY1_2A021768T1	protein_coding	0	1	1	42	2	1	1	6	0	30	1	0	0	0	0	0	0	0	0	3
LYLY1_2A021770	LYLY1_2A021770	LYLY1_2A021770T2	protein_coding	0	4	0	74	2	0	0	21	0	35	0	0	0	1	0	0	0	0	3	17
LYLY1_2A021771	LYLY1_2A021771	LYLY1_2A021771T1	protein_coding	0	0	1	22	0	0	0	3	0	13	1	0	0	0	0	0	0	0	0	6
LYLY1_2A021774	LYLY1_2A021774	LYLY1_2A021774T2	protein_coding	0	3	0	14	0	0	0	4	0	3	0	0	0	0	0	0	0	0	3	7
LYLY1_2A021776	LYLY1_2A021776	LYLY1_2A021776T1	protein_coding	0	5	5	212	1	0	0	14	0	188	5	0	0	2	0	0	0	0	3	11
LYLY1_2A021777	LYLY1_2A021777	LYLY1_2A021777T1	protein_coding	0	2	3	80	3	0	0	7	0	66	3	0	0	0	0	0	0	0	2	4
LYLY1_2A021778	LYLY1_2A021778	LYLY1_2A021778T1	protein_coding	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5
LYLY1_2A021780	LYLY1_2A021780	LYLY1_2A021780T1	protein_coding	0	0	0	11	3	0	0	2	0	5	0	0	0	0	0	0	0	0	0	1
LYLY1_2A021782	LYLY1_2A021782	LYLY1_2A021782T2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
LYLY1_2A021784	LYLY1_2A021784	LYLY1_2A021784T2	protein_coding	0	2	1	43	0	0	0	2	0	41	1	0	0	0	0	0	0	0	2	0
LYLY1_2A021785	LYLY1_2A021785	LYLY1_2A021785T1	protein_coding	0	0	0	15	3	0	0	0	0	10	0	0	0	0	0	0	0	0	0	2
LYLY1_2A021786	LYLY1_2A021786	LYLY1_2A021786T1	protein_coding	0	1	2	20	1	0	1	1	0	9	2	0	0	0	0	0	0	0	1	8
LYLY1_2A021788	LYLY1_2A021788	LYLY1_2A021788T2	protein_coding	0	1	1	24	0	0	0	8	0	14	1	0	0	0	0	0	0	0	1	2
LYLY1_2A021793	LYLY1_2A021793	LYLY1_2A021793T2	protein_coding	0	0	1	51	2	0	0	6	0	42	1	0	0	0	0	0	0	0	0	1
LYLY1_2A021794	LYLY1_2A021794	LYLY1_2A021794T1	protein_coding	0	0	0	40	0	0	1	3	0	35	0	0	0	0	0	0	0	0	0	1
LYLY1_2A021795	LYLY1_2A021795	LYLY1_2A021795T1	protein_coding	0	0	0	18	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	7
LYLY1_2A021796	LYLY1_2A021796	LYLY1_2A021796T1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
LYLY1_2A021797	LYLY1_2A021797	LYLY1_2A021797T1	protein_coding	1	0	1	16	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	14
LYLY1_2A021798	LYLY1_2A021798	LYLY1_2A021798T1	protein_coding	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
LYLY1_2A021799	LYLY1_2A021799	LYLY1_2A021799T1	protein_coding	0	9	1	94	0	0	0	6	0	82	1	0	0	1	0	0	0	0	8	7
LYLY1_2A021800	LYLY1_2A021800	LYLY1_2A021800T1	protein_coding	0	3	0	14	0	0	0	8	0	1	0	0	0	0	0	0	0	0	3	5
LYLY1_2A021803	LYLY1_2A021803	LYLY1_2A021803T3	protein_coding	0	0	3	30	3	0	0	6	0	19	3	0	0	0	0	0	0	0	0	2
LYLY1_2A021805	LYLY1_2A021805	LYLY1_2A021805T2	protein_coding	0	7	7	79	0	0	0	14	0	35	7	0	0	1	0	0	0	0	7	30
LYLY1_2A021808	LYLY1_2A021808	LYLY1_2A021808T1	protein_coding	0	0	0	39	2	0	0	3	0	29	0	0	0	0	0	0	0	0	0	5
LYLY1_2A021810	LYLY1_2A021810	LYLY1_2A021810T2	protein_coding	0	3	1	32	0	0	0	3	0	17	1	0	0	0	0	0	0	0	3	12
LYLY1_2A021811	LYLY1_2A021811	LYLY1_2A021811T1	protein_coding	0	2	0	20	0	0	0	11	0	6	0	0	0	0	0	0	0	0	2	3
LYLY1_2A021813	LYLY1_2A021813	LYLY1_2A021813T1	protein_coding	0	4	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	5
LYLY1_2A021815	LYLY1_2A021815	LYLY1_2A021815T1	protein_coding	0	0	0	6	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	1
LYLY1_2A021817	LYLY1_2A021817	LYLY1_2A021817T1	protein_coding	0	3	0	23	0	0	0	4	0	8	0	0	0	0	0	0	0	0	3	11
LYLY1_2A021818	LYLY1_2A021818	LYLY1_2A021818T1	protein_coding	0	0	3	90	0	0	0	20	0	65	3	0	0	0	0	0	0	0	0	5
LYLY1_2A021819	LYLY1_2A021819	LYLY1_2A021819T1	protein_coding	0	1	0	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	8
LYLY1_2A021820	LYLY1_2A021820	LYLY1_2A021820T1	protein_coding	0	0	0	23	0	0	0	4	0	15	0	0	0	0	0	0	0	0	0	4
LYLY1_2A021821	LYLY1_2A021821	LYLY1_2A021821T1	protein_coding	0	1	0	20	3	0	0	12	0	2	0	0	0	0	0	0	0	0	1	3
LYLY1_2A021822	LYLY1_2A021822	LYLY1_2A021822T1	protein_coding	0	2	0	63	2	0	0	9	0	52	0	0	0	2	0	0	0	0	0	2
LYLY1_2A021823	LYLY1_2A021823	LYLY1_2A021823T1	protein_coding	0	0	0	56	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	2
LYLY1_2A021824	LYLY1_2A021824	LYLY1_2A021824T1	protein_coding	0	1	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2
LYLY1_2A021825	LYLY1_2A021825	LYLY1_2A021825T1	protein_coding	0	0	0	12	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	5
LYLY1_2A021827	LYLY1_2A021827	LYLY1_2A021827T2	protein_coding	0	16	20	227	7	0	0	7	0	192	20	0	0	5	0	0	0	0	12	25
LYLY1_2A021830	LYLY1_2A021830	LYLY1_2A021830T2	protein_coding	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3
LYLY1_2A021831	LYLY1_2A021831	LYLY1_2A021831T1	protein_coding	0	0	1	51	0	0	0	10	0	26	1	0	0	0	0	0	0	0	0	15
LYLY1_2A021832	LYLY1_2A021832	LYLY1_2A021832T1	protein_coding	0	0	0	22	0	0	0	6	0	11	0	0	0	0	0	0	0	0	0	5
LYLY1_2A021833	LYLY1_2A021833	LYLY1_2A021833T1	protein_coding	0	0	0	13	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6
LYLY1_2A021834	LYLY1_2A021834	LYLY1_2A021834T1	protein_coding	0	0	0	16	1	0	0	5	0	7	0	0	0	0	0	0	0	0	0	3
LYLY1_2A021835	LYLY1_2A021835	LYLY1_2A021835T1	protein_coding	0	1	1	21	0	0	0	15	0	3	1	0	0	0	0	0	0	0	1	3
LYLY1_2A021838	LYLY1_2A021838	LYLY1_2A021838T2	protein_coding	0	0	0	24	1	0	0	3	0	14	0	0	0	0	0	0	0	0	0	6
LYLY1_2A021842	LYLY1_2A021842	LYLY1_2A021842T1	protein_coding	0	1	0	41	3	0	0	5	0	33	0	0	0	0	0	0	0	0	1	0
LYLY1_2A021844	LYLY1_2A021844	LYLY1_2A021844T2	protein_coding	0	0	3	13	2	0	0	2	0	7	3	0	0	1	0	0	0	0	0	2
LYLY1_2A021845	LYLY1_2A021845	LYLY1_2A021845T1	protein_coding	1	5	4	262	0	0	0	18	0	225	4	0	1	0	0	0	0	0	5	20
LYLY1_2A021853	LYLY1_2A021853	LYLY1_2A021853T1	protein_coding	0	0	0	10	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	1
LYLY1_2A021855	LYLY1_2A021855	LYLY1_2A021855T1	protein_coding	0	0	0	17	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1
LYLY1_2A021856	LYLY1_2A021856	LYLY1_2A021856T1	protein_coding	0	1	1	160	3	0	0	5	0	140	1	0	0	0	0	0	0	0	1	12
LYLY1_2A021857	LYLY1_2A021857	LYLY1_2A021857T1	protein_coding	0	0	1	66	0	0	0	3	0	52	1	0	0	0	0	0	0	0	0	11
LYLY1_2A021860	LYLY1_2A021860	LYLY1_2A021860T3	protein_coding	0	0	0	9	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0
LYLY1_2A021861	LYLY1_2A021861	LYLY1_2A021861T1	protein_coding	0	0	0	7	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	4
LYLY1_2A021862	LYLY1_2A021862	LYLY1_2A021862T1	protein_coding	0	2	1	16	0	1	6	7	0	0	1	0	0	0	0	0	0	0	1	3
LYLY1_2A021868	LYLY1_2A021868	LYLY1_2A021868T2	protein_coding	0	1	1	34	3	0	0	2	0	27	1	0	0	1	0	0	0	0	0	3
LYLY1_2A021869	LYLY1_2A021869	LYLY1_2A021869T1	protein_coding	0	5	4	286	0	0	0	15	0	254	4	0	0	0	0	0	0	0	5	17
LYLY1_2A021870	LYLY1_2A021870	LYLY1_2A021870T1	protein_coding	0	0	0	5	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0
LYLY1_2A021873	LYLY1_2A021873	LYLY1_2A021873T1	protein_coding	0	1	0	46	1	1	2	5	0	35	0	0	0	0	0	0	0	0	0	3
LYLY1_2A021875	LYLY1_2A021875	LYLY1_2A021875T1	protein_coding	0	1	1	9	1	0	0	2	0	5	1	0	0	1	0	0	0	0	0	2
LYLY1_2A021876	LYLY1_2A021876	LYLY1_2A021876T1	protein_coding	0	1	0	8	0	0	0	2	0	4	0	0	0	0	0	0	0	0	1	2
LYLY1_2A021879	LYLY1_2A021879	LYLY1_2A021879T3	protein_coding	0	1	0	33	0	0	0	11	0	19	0	0	0	0	0	0	0	0	1	3
